"cell_id","stage","target","H","numerator","denominator","minimum_pair_denominator","minimum_internal_cdf_gap","exact_knot_count","near_knot_count"
"P16-C024","confirmation","respondent",0.132140140634457,2.79215253733429,21.1302373671473,2.01005684596197,0.0114516375753682,0,0
"P16-C024","confirmation","cluster",0.132140140634457,2.79215253733429,21.1302373671473,2.01005684596197,0.0114516375753682,0,0
