"cell_id","stage","target","H","numerator","denominator","minimum_pair_denominator","minimum_internal_cdf_gap","exact_knot_count","near_knot_count"
"P16-C013","confirmation","respondent",0.421479462881952,4.95500500806866,11.756219328429,1.04557912808364,0.00840798920233569,0,0
"P16-C013","confirmation","cluster",0.421479462881952,4.95500500806866,11.756219328429,1.04557912808364,0.00840798920233569,0,0
