"cell_id","stage","target","H","numerator","denominator","minimum_pair_denominator","minimum_internal_cdf_gap","exact_knot_count","near_knot_count"
"P16-C017","confirmation","respondent",0.478464370794743,9.20830191082221,19.24553315334,1.924553315334,0,40,40
"P16-C017","confirmation","cluster",0.482789460559569,9.32020197919219,19.3048994242537,1.93048994242537,0,40,40
