"cell_id","stage","target","H","numerator","denominator","minimum_pair_denominator","minimum_internal_cdf_gap","exact_knot_count","near_knot_count"
"P16-C020","confirmation","respondent",0.210701834385219,4.96175949937858,23.5487247363361,2.1983941648513,0.00110169341282651,0,0
"P16-C020","confirmation","cluster",0.210701834385219,4.96175949937858,23.5487247363361,2.1983941648513,0.00110169341282651,0,0
