"cell_id","stage","target","H","numerator","denominator","minimum_pair_denominator","minimum_internal_cdf_gap","exact_knot_count","near_knot_count"
"P16-C008","confirmation","respondent",0.41302190914978,7.8416807114224,18.9861131763319,1.75531149656316,0.00107119603144079,0,0
"P16-C008","confirmation","cluster",0.41302190914978,7.8416807114224,18.9861131763319,1.75531149656316,0.00107119603144079,0,0
