"cell_id","stage","target","H","numerator","denominator","minimum_pair_denominator","minimum_internal_cdf_gap","exact_knot_count","near_knot_count"
"P16-C006","confirmation","respondent",0.218776650952078,3.82032592465623,17.4622196108718,1.65964232742614,0.0139894832172346,0,0
"P16-C006","confirmation","cluster",0.218776650952078,3.82032592465623,17.4622196108718,1.65964232742614,0.0139894832172346,0,0
