"cell_id","stage","target","H","numerator","denominator","minimum_pair_denominator","minimum_internal_cdf_gap","exact_knot_count","near_knot_count"
"P16-C016","confirmation","respondent",0.367500583073247,4.5080800599387,12.2668650543071,1.02863793409978,5.35428617262079e-05,0,2
"P16-C016","confirmation","cluster",0.371441452209803,4.65068981035261,12.5206537468676,1.0659763765063,4.92263092544132e-05,0,2
