"cell_id","stage","target","H","numerator","denominator","minimum_pair_denominator","minimum_internal_cdf_gap","exact_knot_count","near_knot_count"
"P16-C002","confirmation","respondent",0.307277267547999,4.57649768005681,14.8937072910606,1.42014635573038,0.0156320540985877,0,0
"P16-C002","confirmation","cluster",0.307277267547999,4.57649768005681,14.8937072910606,1.42014635573038,0.0156320540985877,0,0
