"cell_id","stage","target","H","numerator","denominator","minimum_pair_denominator","minimum_internal_cdf_gap","exact_knot_count","near_knot_count"
"P16-C005","confirmation","respondent",0.355487949072166,7.65327788487123,21.5289376330379,2.15289376330379,0,40,40
"P16-C005","confirmation","cluster",0.355487949072166,7.65327788487123,21.5289376330379,2.15289376330379,0,40,40
