"task_id","batch_id","seed","first_draw_id","last_draw_id","draws","defined_draws","invalid_fraction","H_digest_sha256"
"P17-T06",34,2026135735,66001,68000,2000,2000,0,"103b36cce1005392986ec8d491f014e4b15c111557e344e3abb0396c7bc3ab59"
"P17-T06",35,2026135736,68001,70000,2000,2000,0,"73707a8c509bbaa364ace4377054a9ed18e8ded3e601f96f1880e95e816fcc91"
"P17-T06",36,2026135737,70001,72000,2000,2000,0,"0d15c1692d36dd59918b09eafde8c6653914875fbbbd867954cb02f1a6dcce48"
"P17-T06",37,2026135738,72001,74000,2000,2000,0,"be04a50ecdd80690dac19f99d8ece8f62d6adbea9163e0d147fc91cb0cc71154"
"P17-T06",38,2026135739,74001,76000,2000,2000,0,"817d6723ff1a31bbe7a8af312158b7d840c83d903a175055fe491f153add8a38"
"P17-T06",39,2026135740,76001,78000,2000,2000,0,"460556b815c35c890e58b2e383ba43c1f2f1fb32538200fe4e1024f1351db8e9"
"P17-T06",40,2026135741,78001,80000,2000,2000,0,"80e67332bf73387d3e77cd637b6375092c8ee0072031acef0722210fc0461529"
"P17-T06",41,2026135742,80001,82000,2000,2000,0,"cb897337ac2cb1868cb2a0421660520786991355844afac989700bf815e9b76d"
"P17-T06",42,2026135743,82001,84000,2000,2000,0,"3b192409625875323a03b09e86ca13fe93218bfa9592cb97fdea474f4f5dbbf3"
"P17-T06",43,2026135744,84001,86000,2000,2000,0,"bc56a3fc5a5c344ca0c9f56297c6e417d2da41c14295c325a252f35b1b5b39b1"
"P17-T06",44,2026135745,86001,88000,2000,2000,0,"942dcc289f89d6d5b7b4347fabb74d62617f441da5cbddefa95ec7f5790ed1f1"
"P17-T06",45,2026135746,88001,90000,2000,2000,0,"bb4b8954bd5d642f944bae79ad4c87f13f8a978222c19b3321ebc09a47b75c80"
"P17-T06",46,2026135747,90001,92000,2000,2000,0,"7ec50f64e87206e70ca9b909f6af81fefe7e83b36d9de255e7fc1fca85f9b8e8"
"P17-T06",47,2026135748,92001,94000,2000,2000,0,"67b4d371ca3b0bd82b9dd017629e559066761ef8fa71c214e193f4e8d5f3a8b8"
"P17-T06",48,2026135749,94001,96000,2000,2000,0,"8b5fc8f165075a25d4bbfb87e4f0fa2f6ab066f9f14aa64c46fa8a72e4b3b5a0"
"P17-T06",49,2026135750,96001,98000,2000,2000,0,"40e6c454c89d6f9b890c3e94dc1cb1b2117700bc060290cbda437e8bb786fc6f"
"P17-T06",50,2026135751,98001,99999,1999,1999,0,"cceb649d01b6355697d9d16e6e494dbb1b3a8879ef67e66752ce94e358d33f51"
