"task_id","batch_id","seed","first_draw_id","last_draw_id","draws","defined_draws","invalid_fraction","H_digest_sha256"
"P17-T05",1,2026125702,1,2000,2000,2000,0,"2f3d3137d2874a1ba8ab8fbe20ac60e1e6b51b4ad5901dd1028c3bc9dd9aebd0"
"P17-T05",2,2026125703,2001,4000,2000,2000,0,"2c3bdfc6ce8eb16dc31822ceb08fb76bfff153bcaeacdcd03d1db0394fdc18a9"
"P17-T05",3,2026125704,4001,6000,2000,2000,0,"115710d06818714a63e03a742120bb80fa3d861dfe9ee49e6a8e052bf4c65c43"
"P17-T05",4,2026125705,6001,8000,2000,2000,0,"cc2fe52ca5fd6c5af3cdbe05cbe9f3f289f29bb9e559a46e73303c93e98c19df"
"P17-T05",5,2026125706,8001,10000,2000,2000,0,"f7f28bdb00eaac3b41098e87ac3d763dc66bbba824d3704b4aa4e865f762b2ce"
"P17-T05",6,2026125707,10001,12000,2000,2000,0,"c4d677ae7e696d5a655fc766841f025815e5c8deea39853e879a11f5a917f454"
"P17-T05",7,2026125708,12001,14000,2000,2000,0,"ab2d2f9209b6fbec588186a66782a263086a141f767d9974485fcc2d8cb02c9c"
"P17-T05",8,2026125709,14001,16000,2000,2000,0,"69857f1258914e347999e8ba0f380b0e6e81212ad40cdc201e02efc4667ad2a5"
"P17-T05",9,2026125710,16001,18000,2000,2000,0,"a27f4e360eff7b133b8f60141e5b4de3f218832ff2db31467b2a87959f9efb00"
"P17-T05",10,2026125711,18001,20000,2000,2000,0,"83cc23147dfbf13ed107e68931bed18fbacb50b74ed88f3f6f0927d55e2bd926"
"P17-T05",11,2026125712,20001,22000,2000,2000,0,"30bd6f223f290999404281849cde30c810441e32a1883c911c3875d0d08b41c3"
"P17-T05",12,2026125713,22001,24000,2000,2000,0,"d9244b66062838b64741a707431b43c0d347b848c6aa8157934f04c3a5da8c46"
"P17-T05",13,2026125714,24001,26000,2000,2000,0,"923e37154b11af24ddcb3ebba899cdbc84a39f4a4ff94a172774b2e0b4c6e68a"
"P17-T05",14,2026125715,26001,28000,2000,2000,0,"8251c4bce4113ba1080bb7a1410b3f55739ae1fc925607095a57a777f3b6ea6d"
"P17-T05",15,2026125716,28001,30000,2000,2000,0,"c8d8ebc54b6c74ffd5f2427e008b8dc0e6342961c8c25cad2bc674822b9e386a"
"P17-T05",16,2026125717,30001,32000,2000,2000,0,"8958aa9349bac2229df263542ec0faf599fad45fa4f3fbe2c6b833666535cbc1"
"P17-T05",17,2026125718,32001,34000,2000,2000,0,"1c8de55c445eec841242c373719b6984c99558ac7be2da9ec4c47cc490971162"
"P17-T05",18,2026125719,34001,36000,2000,2000,0,"fec3642489dcb1bf06d34b4586829254170841a2e83b035024a085161a7aec7e"
"P17-T05",19,2026125720,36001,38000,2000,2000,0,"c68c8d51d9ebe55435275b5d81fa116a8cb7981fd521bb06c254c3e7f422408f"
"P17-T05",20,2026125721,38001,40000,2000,2000,0,"2519a9434dfca5fff916e139e873229c69e6c6b47a65aadf4205cc4210df402b"
"P17-T05",21,2026125722,40001,42000,2000,2000,0,"65c85a78577c9c81faa2c6762895cb2339e46745998779b138a4fd6baa8fec57"
"P17-T05",22,2026125723,42001,44000,2000,2000,0,"15ed2e0b7b516c4a8b4263406264514211216851cd82270247e23f74a5ba18c8"
"P17-T05",23,2026125724,44001,46000,2000,2000,0,"78bcc538ea656a9f9b0e28b5f2449999b2294ba6ed79462669c73d8b258589d2"
"P17-T05",24,2026125725,46001,48000,2000,2000,0,"1ba9d47c7eacd4c61d2662efc7dbd727070c3f7c415366d973794a2e34a97861"
"P17-T05",25,2026125726,48001,50000,2000,2000,0,"8fafce9264d08118ece73cb037ff9966627a43a7a322bc5d2a7829d8458e888d"
"P17-T05",26,2026125727,50001,52000,2000,2000,0,"bd7122c61fb8336050fc5ab88541606bbb6ce7395be22cb8e049bab332fa20bf"
"P17-T05",27,2026125728,52001,54000,2000,2000,0,"6a1a50dd55fcc7d3b6848174dff657d083ef1f087a60a7772abf3b1621978f6d"
"P17-T05",28,2026125729,54001,56000,2000,2000,0,"a488fffd6e492c0931a4afb5a20b5f69a6d30eaf996614fdb4492c7e15acd898"
"P17-T05",29,2026125730,56001,58000,2000,2000,0,"7fe9b56a0300e275d8ed61f5007f3446696d83b3ee7fb68d05a962dc1b465a74"
"P17-T05",30,2026125731,58001,60000,2000,2000,0,"d5a0909499de79f991dd792c93d2d4aac0925620d6ea93eee548b1bbbfa830d3"
"P17-T05",31,2026125732,60001,62000,2000,2000,0,"5fbf3a058f5df329daca6f68bc131c017b3ac459702eb3acd389fc4f9060472a"
"P17-T05",32,2026125733,62001,64000,2000,2000,0,"a5cedc11bc0a9b70f7723e26d81cc4da267434e1a934515dfb74315384307b91"
"P17-T05",33,2026125734,64001,66000,2000,2000,0,"b080f6ebd8961d6b0eff6b41e7e6cf00cfec2ed7b00b74e743676095bc8f6aed"
"P17-T05",34,2026125735,66001,68000,2000,2000,0,"64df03aa65e5a9329928660a0dc8ee0711e26a859d20615d495b9b7bc39e39d2"
"P17-T05",35,2026125736,68001,70000,2000,2000,0,"8f96083d26bd5d205da220d81518a338572edaeb5c7e08647646730b6f02fd0d"
"P17-T05",36,2026125737,70001,72000,2000,2000,0,"0e80d4918ac7e9db9e8e9d9cddb241e35a4619478b6709a4ff93a257043eb3ed"
"P17-T05",37,2026125738,72001,74000,2000,2000,0,"4ec7ccd43b0fd98f1a720234f702d36ae083e734c7a647461e8e22b3e15ea653"
"P17-T05",38,2026125739,74001,76000,2000,2000,0,"ea170701c577f8260351652c2e7346d65e209cf944d6be90a6138fedb1904708"
"P17-T05",39,2026125740,76001,78000,2000,2000,0,"d5dd429601b74629adbda6ef1e9942680d3c8d1d76718eed3c5c559038299d61"
"P17-T05",40,2026125741,78001,80000,2000,2000,0,"5524e27aa3215163295bf442382bc5c0c1bc046a343dd89603aab70239e3d357"
"P17-T05",41,2026125742,80001,82000,2000,2000,0,"1a53559a96b0697235e79b7ff1919f47b300ff22fe0055815fc92160258aa823"
"P17-T05",42,2026125743,82001,84000,2000,2000,0,"d00c802a316caa14ee5d110935d487807d081c1bf2d34a3acb413cb3db098885"
"P17-T05",43,2026125744,84001,86000,2000,2000,0,"6060eb20636e7bfdcc5bc550876eb585c8b49e754a783ffebdd7638d5ac50ed5"
"P17-T05",44,2026125745,86001,88000,2000,2000,0,"42ccff3a1bffb3a767772a93f6602b66bae1522b9b697bdf523825e43ebb941a"
"P17-T05",45,2026125746,88001,90000,2000,2000,0,"7c8431f3150466d968d488cc15a154f579ab32738ca1ab4f241a3d430ecb8896"
"P17-T05",46,2026125747,90001,92000,2000,2000,0,"62b35e1c4f760dd3bb646321e06625f8ef173c64316fa36fdfc582df20ea2fb8"
"P17-T05",47,2026125748,92001,94000,2000,2000,0,"c69391b2eac000d77a7999a0709933d60ad23ee513dab01e09b01bf44e75f5ae"
"P17-T05",48,2026125749,94001,96000,2000,2000,0,"3f2d14b2385d3ad5cf7830c59ffef2f228f8871d1fb1b55d4d2bb0c478926ece"
"P17-T05",49,2026125750,96001,98000,2000,2000,0,"49e7045e76bbaea4a11cf4c91b94f3bf97b48aab1d335cb50eead2c3207556bf"
"P17-T05",50,2026125751,98001,99999,1999,1999,0,"65eab434003b57d189de39a4a1c3af1548dbf0470d5adf2aecb350444252f3a8"
