"task_id","batch_id","seed","first_draw_id","last_draw_id","draws","defined_draws","invalid_fraction","H_digest_sha256"
"P17-T02",40,2026095741,78001,80000,2000,2000,0,"496b388d9b1e93521786c47d38de0b284b2a396e52403fcc1523f22325a01ce4"
"P17-T02",41,2026095742,80001,82000,2000,2000,0,"bcb3fa6e10a21c3cf28370b3d8cdaf43aac05109b46951a2b7d0b1e2465fc339"
"P17-T02",42,2026095743,82001,84000,2000,2000,0,"7bc529b3d2f9a89f4899cdbec7e47f55a312d4060ad0e9b5d643f4e0c9e7f32c"
"P17-T02",43,2026095744,84001,86000,2000,2000,0,"390c0963340f49529fe503afece190bb5fca77b1ae4b8eedfdb11c54affc16ff"
"P17-T02",44,2026095745,86001,88000,2000,2000,0,"9747fbdc7765daae60c2e5a36d1e9c3e452ea01028b7360f4b43e81ca1e3eb36"
"P17-T02",45,2026095746,88001,90000,2000,2000,0,"c4926abfe7385e2bbd8a6187b73dc359c21b762b687f81c368bd5881c1549a06"
"P17-T02",46,2026095747,90001,92000,2000,2000,0,"29bfc617a44be1353cbe2d87fce34787283fec78452e8d9ec24b1c2044c975bc"
"P17-T02",47,2026095748,92001,94000,2000,2000,0,"ed2641ff8c191593add2ade044430b5e88f9f21ec991fa2dfb1eb5bb2322fa4b"
"P17-T02",48,2026095749,94001,96000,2000,2000,0,"2606e76cfd1caccfaf4237f62d4699db0dd2c10e88cbb33cee4e9bfd78eb722b"
"P17-T02",49,2026095750,96001,98000,2000,2000,0,"0c547f9bcb73195fc70f83da3b5c5206e5098c688d3389939f7e46db33ab5f2d"
"P17-T02",50,2026095751,98001,99999,1999,1999,0,"38d3dcb2ff312d7dd7b5d18508b48066cc14c75790f0a6ff0f67dbed935780b7"
