"task_id","batch_id","seed","first_draw_id","last_draw_id","draws","defined_draws","invalid_fraction","H_digest_sha256"
"P17-T07",37,2026145738,72001,74000,2000,2000,0,"62a7412fa05d69ad0c6c628c44df95c1d885c8ad0e8588e293dfaf0ebb0ab3d9"
"P17-T07",38,2026145739,74001,76000,2000,2000,0,"780a60983916304fb7b8f2b7caa4b96f181d7787882f7dda5893f9db088fdb57"
"P17-T07",39,2026145740,76001,78000,2000,2000,0,"d736605e4a8c06429736c06dad4b2a4abfd9921f24c4840fa7810c035c5147b1"
"P17-T07",40,2026145741,78001,80000,2000,2000,0,"c60296648aa845c1dd253ff9869c2221f3459e45667b5e103deda8e487e707fb"
"P17-T07",41,2026145742,80001,82000,2000,2000,0,"7b25d9ebc444f3e04b86d13b391c825407e5d86343d7b9b7891b492f239a6d51"
"P17-T07",42,2026145743,82001,84000,2000,2000,0,"9731258ef7abdb9e8ada8fe1596199d6043ac47dc91f96d4d168e25ec19eff71"
"P17-T07",43,2026145744,84001,86000,2000,2000,0,"ddaa9fdd090eb10917ab78a6aceceff8ad1783cfa0336f64292607bb48b2a6dc"
"P17-T07",44,2026145745,86001,88000,2000,2000,0,"f7ac14ae6847a1a72522ab4fc1c968af7c52e56e3afa7425d40c47c1df137cdf"
"P17-T07",45,2026145746,88001,90000,2000,2000,0,"a4a442f9d0122ae58c35dbbfec50bc7da34ad5d08ef255c845aa330f2f2ef17b"
"P17-T07",46,2026145747,90001,92000,2000,2000,0,"3d73e82d07e9a3f7c8e45c698c9e2e0ed9a88c3e16bdbedc07d92a5130a5513b"
"P17-T07",47,2026145748,92001,94000,2000,2000,0,"65208fcd8df08049c6bb6752c1907cfaa148c9585aa68f98ae2867175a396149"
"P17-T07",48,2026145749,94001,96000,2000,2000,0,"96bda71019faabb97ba65e3af1cda4a9dad144d5a2a0713ecc248172dd2ca49e"
"P17-T07",49,2026145750,96001,98000,2000,2000,0,"56221683726b6542564b0633de525a6fab4d1317c57a8035329c2b8e58ba3f6c"
"P17-T07",50,2026145751,98001,99999,1999,1999,0,"44521e5c1d788bb7826020de010d6daee9b14c180011fbda33fcd6d234d03ee4"
