"task_id","batch_id","seed","first_draw_id","last_draw_id","draws","defined_draws","invalid_fraction","H_digest_sha256"
"P17-T08",1,2026155702,1,2000,2000,2000,0,"2ee6002fb5602fbd9ad0dbd0a501183764fc79504a3ce130993812fafebe6b59"
"P17-T08",2,2026155703,2001,4000,2000,2000,0,"6f67ae6996a0d408b76b429603c47a977a59da939617e018c9b8329511fc0af7"
"P17-T08",3,2026155704,4001,6000,2000,2000,0,"fabf98776d5c9e0c6804a5ef97bfe3b2f7447da69893f052e92001dcf90f3e0a"
"P17-T08",4,2026155705,6001,8000,2000,2000,0,"2eeb5838e2a1e3d70d9a1e21205e43a8d247afef8e56fe63f4bc03689847631c"
"P17-T08",5,2026155706,8001,10000,2000,2000,0,"c525a778a75299c921a80281666388f9295a54113300ab22229b4aceaa5ff097"
"P17-T08",6,2026155707,10001,12000,2000,2000,0,"49fc892f285afa9147d860aea05531bdb79ab62441ca62627ef365c5ebed8b9c"
"P17-T08",7,2026155708,12001,14000,2000,2000,0,"35948caf0e44e0c5feb40045fab06afc0153bc9f650894ed57b9324932b1c59a"
"P17-T08",8,2026155709,14001,16000,2000,2000,0,"7d6bfc070df613c514d3dd7e9d96a2ecc75a387fe3916b6e1f99a6e5e687b75f"
"P17-T08",9,2026155710,16001,18000,2000,2000,0,"3940e41c9f1c6c7bae4738da7f708f253dcdb8d2849861302c03ef49c13cec63"
"P17-T08",10,2026155711,18001,20000,2000,2000,0,"5178b9d741e9ccee1be9625a9f180dceb60c77cbff7c98a8d53df6affecc6210"
"P17-T08",11,2026155712,20001,22000,2000,2000,0,"cdc14b9cf3623d69ee3ddf98fc34aa382552e1b18532b9e8b8626738c2bd1a5e"
"P17-T08",12,2026155713,22001,24000,2000,2000,0,"cad5072f5df6e5728b09eb0fa90956565d81fd8a5d641f0c4040cbcaf3ba2503"
"P17-T08",13,2026155714,24001,26000,2000,2000,0,"ddfd34d5fc1f1653e0fdd77fc24406b36262b9ad1903b434d549cfe69d244c2c"
"P17-T08",14,2026155715,26001,28000,2000,2000,0,"26c7ca359c7e72318640b8c166ff268423598525ab4af14126b28d6a363c9422"
"P17-T08",15,2026155716,28001,30000,2000,2000,0,"d9db7bd8da1e2485494f122f43bdc13e1442b222c0498828ded1489cbe6fe797"
"P17-T08",16,2026155717,30001,32000,2000,2000,0,"c55abce54e49619c31e42b038ff6409fb70f8005fb81b4884bea8c3794752c03"
